127.0.0.1 - - [14/Sep/2022:15:49:15 +0200] "GET / HTTP/1.1" 200 762
127.0.0.1 - - [14/Sep/2022:15:51:00 +0200] "GET /wordpress/wp-includes/js/wp-emoji-release.min.js?ver=6.0.2 HTTP/1.1" 200 4614
127.0.0.1 - - [14/Sep/2022:15:51:16 +0200] "GET /wordpress/ HTTP/1.1" 200 10003
127.0.0.1 - - [14/Sep/2022:15:51:18 +0200] "GET /wordpress/wp-includes/css/admin-bar.min.css?ver=6.0.2 HTTP/1.1" 200 3630
127.0.0.1 - - [14/Sep/2022:15:51:18 +0200] "GET /wordpress/wp-includes/css/dashicons.min.css?ver=6.0.2 HTTP/1.1" 200 35109
127.0.0.1 - - [14/Sep/2022:15:51:18 +0200] "GET /wordpress/wp-includes/blocks/navigation/style.min.css?ver=6.0.2 HTTP/1.1" 200 1786
127.0.0.1 - - [14/Sep/2022:15:51:18 +0200] "GET /wordpress/wp-content/themes/twentytwentytwo/style.css?ver=1.2 HTTP/1.1" 200 1781
127.0.0.1 - - [14/Sep/2022:15:51:18 +0200] "GET /wordpress/wp-includes/blocks/navigation/view.min.js?ver=009e29110e016c14bac4ba0ecc809fcd HTTP/1.1" 200 2599
127.0.0.1 - - [14/Sep/2022:15:51:18 +0200] "GET /wordpress/wp-content/themes/twentytwentytwo/assets/images/flight-path-on-transparent-d.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Sep/2022:15:51:19 +0200] "GET /wordpress/wp-content/themes/twentytwentytwo/assets/fonts/source-serif-pro/SourceSerif4Variable-Roman.ttf.woff2 HTTP/1.1" 304 -
127.0.0.1 - - [14/Sep/2022:15:51:54 +0200] "GET /wordpress/wp-admin HTTP/1.1" 301 244
127.0.0.1 - - [14/Sep/2022:15:51:54 +0200] "POST /wordpress/wp-cron.php?doing_wp_cron=1663163514.9857339859008789062500 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2022:15:51:54 +0200] "GET /wordpress/wp-admin/ HTTP/1.1" 302 -
127.0.0.1 - - [14/Sep/2022:15:51:55 +0200] "GET /wordpress/wp-login.php?redirect_to=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fwp-admin%2F&reauth=1 HTTP/1.1" 200 1588
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-includes/css/buttons.min.css?ver=6.0.2 HTTP/1.1" 200 1257
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-includes/css/dashicons.min.css?ver=6.0.2 HTTP/1.1" 200 35109
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-admin/css/forms.min.css?ver=6.0.2 HTTP/1.1" 200 5925
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-admin/css/l10n.min.css?ver=6.0.2 HTTP/1.1" 200 599
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-admin/css/login.min.css?ver=6.0.2 HTTP/1.1" 200 1949
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-includes/js/jquery/jquery.min.js?ver=3.6.0 HTTP/1.1" 200 30310
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2 HTTP/1.1" 200 3998
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-includes/js/zxcvbn-async.min.js?ver=1.0 HTTP/1.1" 200 188
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9 HTTP/1.1" 200 2362
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0 HTTP/1.1" 200 6896
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-includes/js/dist/hooks.min.js?ver=c6d64f2cb8f5c6bb49caca37f8828ce3 HTTP/1.1" 200 1574
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-includes/js/dist/i18n.min.js?ver=ebee46757c6a411e38fd079a7ac71d94 HTTP/1.1" 200 3720
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-admin/js/password-strength-meter.min.js?ver=6.0.2 HTTP/1.1" 200 560
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-includes/js/underscore.min.js?ver=1.13.3 HTTP/1.1" 200 7198
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-includes/js/wp-util.min.js?ver=6.0.2 HTTP/1.1" 200 647
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-admin/js/user-profile.min.js?ver=6.0.2 HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2022:15:51:56 +0200] "GET /wordpress/wp-admin/images/wordpress-logo.svg?ver=20131107 HTTP/1.1" 200 1521
127.0.0.1 - - [14/Sep/2022:15:51:57 +0200] "GET /favicon.ico HTTP/1.1" 200 637
127.0.0.1 - - [14/Sep/2022:15:51:57 +0200] "GET /wordpress/wp-includes/js/zxcvbn.min.js HTTP/1.1" 200 387992
127.0.0.1 - - [14/Sep/2022:15:52:16 +0200] "POST /wordpress/wp-login.php HTTP/1.1" 302 -
127.0.0.1 - - [14/Sep/2022:15:52:16 +0200] "GET /wordpress/wp-admin/ HTTP/1.1" 200 16319
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/thickbox/thickbox.css?ver=6.0.2 HTTP/1.1" 200 826
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/css/editor.min.css?ver=6.0.2 HTTP/1.1" 200 5671
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,regenerator-runtime,wp-polyfill,wp-hooks&ver=6.0.2 HTTP/1.1" 200 11022
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.0.2 HTTP/1.1" 200 33966
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-admin/js/common.min.js?ver=6.0.2 HTTP/1.1" 200 6242
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/hoverintent-js.min.js?ver=2.2.1 HTTP/1.1" 200 665
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/admin-bar.min.js?ver=6.0.2 HTTP/1.1" 200 1267
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/clipboard.min.js?ver=2.0.10 HTTP/1.1" 200 2961
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/dist/dom-ready.min.js?ver=d996b53411d1533a84951212ab6ac4ff HTTP/1.1" 200 282
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/dist/a11y.min.js?ver=a38319d7ba46c6e60f7f9d4c371222c5 HTTP/1.1" 200 858
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/api-request.min.js?ver=6.0.2 HTTP/1.1" 200 531
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.19 HTTP/1.1" 200 24157
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/dist/url.min.js?ver=16385e4d69da65c7283790971de6b297 HTTP/1.1" 200 1905
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-admin/js/site-health.min.js?ver=6.0.2 HTTP/1.1" 200 1962
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/wp-ajax-response.min.js?ver=6.0.2 HTTP/1.1" 200 958
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/jquery/jquery.color.min.js?ver=2.2.0 HTTP/1.1" 200 2801
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/wp-lists.min.js?ver=6.0.2 HTTP/1.1" 200 2360
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/quicktags.min.js?ver=6.0.2 HTTP/1.1" 200 3326
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/jquery/jquery.query.js?ver=2.2.3 HTTP/1.1" 200 1536
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=6.0.2 HTTP/1.1" 200 94759
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-admin/js/edit-comments.min.js?ver=6.0.2 HTTP/1.1" 200 4864
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1 HTTP/1.1" 200 6646
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.1 HTTP/1.1" 200 1001
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.1 HTTP/1.1" 200 6338
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-admin/js/postbox.min.js?ver=6.0.2 HTTP/1.1" 200 2055
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/dist/vendor/moment.min.js?ver=2.29.4 HTTP/1.1" 200 18197
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/dist/date.min.js?ver=e923a564a0407e0c2ffcbd348817ca86 HTTP/1.1" 200 30435
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-admin/js/dashboard.min.js?ver=6.0.2 HTTP/1.1" 200 2842
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-admin/js/plugin-install.min.js?ver=6.0.2 HTTP/1.1" 200 906
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.1" 200 3983
127.0.0.1 - - [14/Sep/2022:15:52:18 +0200] "GET /wordpress/wp-includes/js/shortcode.min.js?ver=6.0.2 HTTP/1.1" 200 1071
